stateno	state	year	totpop	rpcpinc	sgenexp	stotrev	stltdebt	dmajdgov	dmajrgov	rmajdgov	rmajrgov	nmajdgov	nmajrgov	othergov	_merge	ideology	religion	adopted	statutry	constnl	indstat	indconst	referend	sigstat	sigconst	sigindst	sigindc	sigref	singlsub	contrest	judicrev	adminrev	legisrev	postrest	fedtribe	nonfedtr	init	sigs	sigsq	invsigs	indgam	adopt_ig	casino	adopt_cg	cardtab	adopt_ct	initideo	noinideo	initrel	noinrel	deficit	debt	drpcpinc	divgov	inittrib	unified	south	lnftribe	initlnft	pl280	calif	dur_ig	spline1	spline2	spline3	_t_ig0	_t_ig1	_t_ig2	_t_ig3	_t_ig4	_t_ig5	_t_ig6	_t_ig7	_t_ig8	_t_ig9	_t_ig10	nbrs_cg1	nbrs_cg3	nbrs_cg2	nbrs_cg4	nbrs_ig1	nbrs_ig3	nbrs_ig2	nbrs_ig4	nbrs_ct1	nbrs_ct3	nbors	nbrs_ct2	nbrs_ct4	nbrs	source_count
32	"NY"	1995	18.19099998474121	28.37354278564453	64802	66587	65078	0	0	0	0	0	1	0	3	-3.0999999046325684	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1		0	0	0	0	0	-3.0999999046325684	0	2	-0.027545446529984474	1.0042591094970703	0.015052773989737034	1	0	0	0	2.3025851249694824	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	3
33	"NC"	1995	7.202000141143799	21.676790237426758	17642	17959	4538	0	0	0	0	1	0	0	3	-20.700000762939453	28.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	1		0	0	0	0	0	-20.700000762939453	0	28.600000381469727	-0.01796848513185978	0.2572270631790161	0.035568151623010635	1	0	0	1	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
34	"ND"	1995	0.6420000195503235	19.1463565826416	1886	2010	757	0	0	0	1	0	0	0	3	-26.600000381469727	7.900000095367432	1914	1	1	0	0	1	2	4	0	0	2	0	0	0	0	0	1	5	1	1	2	4	0.32151272892951965	1		0	0	0	0	-26.600000381469727	0	7.900000095367432	0	-0.06574761122465134	0.4013785719871521	0.03941226378083229	0	5	1	0	1.7917594909667969	1.7917594909667969	0	0					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	3	4
35	"OH"	1995	11.133999824523926	23.183122634887695	26869	27052	12117	0	0	0	1	0	0	0	3	-10.100000381469727	6.800000190734863	1912	0	1	1	0	1	0	10	6	0	6	1	1	0	0	0	0	0	4	1	10	100	0.931109607219696	0	0	0	0	0	0	-10.100000381469727	0	6.800000190734863	0	-0.006810822989791632	0.4509657919406891	0.046600665897130966	0	0	1	0	0	0	0	0	6	-69.39999389648438	-121.60000610351562	-64.80000305175781	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	5
36	"OK"	1995	3.2750000953674316	19.120651245117188	7221	7467	3873	0	1	0	0	0	0	0	3	-27.299999237060547	33.099998474121094	1907	1	1	0	0	1	8	15	0	0	5	1	0	0	0	0	0	33	2	1	8	64	0.8700616359710693	1		0	0	0	0	-27.299999237060547	0	33.099998474121094	0	-0.034067302942276	0.536352276802063	0.017864231020212173	1	33	0	0	3.526360511779785	3.526360511779785	0	0					0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	4
37	"OR"	1995	3.194000005722046	22.162107467651367	7817	8511	5645	0	0	0	0	1	0	0	3	-7.900000095367432	10.5	1902	1	1	0	0	1	6	8	0	0	4	1	0	0	1	0	0	11	5	1	6	36	0.7615941762924194	1		0	0	0	0	-7.900000095367432	0	10.5	0	-0.08878086507320404	0.7221440672874451	0.011728193610906601	1	11	0	0	2.4849066734313965	2.4849066734313965	1	0					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	2	0	0	0	0	4	5
38	"PA"	1995	12.0600004196167	24.24526596069336	32579	30462	13671	0	0	0	1	0	0	0	3	-10.600000381469727	2.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.600000381469727	0	2.5	0.06498050689697266	0.4196261465549469	0.02072911337018013	0	0	1	0	0	0	0	0	6	-69.39999389648438	-121.60000610351562	-64.80000305175781	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2
39	"RI"	1995	0.9919999837875366	24.469417572021484	3135	3183	5544	0	1	0	0	0	0	0	3	-2.0999999046325684	3.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1		0	0	0	0	0	-2.0999999046325684	0	3.5	-0.015311004593968391	1.7684210538864136	0.024013878777623177	1	0	0	0	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	6
40	"SC"	1995	3.6670000553131104	19.56792449951172	9563	9020	4972	0	0	0	0	0	1	0	3	-21.399999618530273	32.099998474121094		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	-21.399999618530273	0	32.099998474121094	0.0567813441157341	0.5199205279350281	0.04178110510110855	1	0	0	1	1.0986123085021973	0	0	0	6	-69.39999389648438	-121.60000610351562	-64.80000305175781	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	5
41	"SD"	1995	0.7300000190734863	20.115962982177734	1739	1741	1680	0	0	0	1	0	0	0	3	-24.100000381469727	9.199999809265137	1898	1	1	0	0	1	5	10	0	0	5	0	0	0	0	0	0	6	0	1	5	25	0.6822617650032043	1		1		0	0	-24.100000381469727	0	9.199999809265137	0	-0.0011500862892717123	0.9660724401473999	0.02356431819498539	0	6	1	0	1.945910096168518	1.945910096168518	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	1	0	0	0	0	5	7
42	"TN"	1995	5.247000217437744	21.67061996459961	11195	10940	2627	0	1	0	0	0	0	0	3	-16.600000381469727	31.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	-16.600000381469727	0	31.899999618530273	0.02277802675962448	0.23465833067893982	0.05531786009669304	1	0	0	1	0	0	0	0	6	-69.39999389648438	-121.60000610351562	-64.80000305175781	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	2	5
43	"TX"	1995	18.801000595092773	21.714834213256836	37324	38031	9378	0	1	0	0	0	0	0	3	-23.200000762939453	24.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	-23.200000762939453	0	24.399999618530273	-0.01894223503768444	0.2512592375278473	0.02480507083237171	1	0	0	1	1.3862943649291992	0	0	0	6	-69.39999389648438	-121.60000610351562	-64.80000305175781	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	2	4
44	"UT"	1995	1.9579999446868896	18.679548263549805	4689	4809	2103	0	0	0	1	0	0	0	3	-28	76.30000305175781	1900	1	0	1	0	1	10	0	10	0	10	0	0	1	0	0	0	3	3	1	10	100	0.931109607219696	0	0	0	0	0	0	-28	0	76.30000305175781	0	-0.025591811165213585	0.4484964907169342	0.019488347694277763	0	3	1	0	1.3862943649291992	1.3862943649291992	0	0	6	-69.39999389648438	-121.60000610351562	-64.80000305175781	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	4	4
45	"VT"	1995	0.5849999785423279	21.829994201660156	1770	1782	1570	0	0	0	0	1	0	0	3	-11.399999618530273	3.4000000953674316		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	-11.399999618530273	0	3.4000000953674316	-0.006779660936444998	0.887005627155304	0.004563683643937111	1	0	0	0	0	0	0	0	6	-69.39999389648438	-121.60000610351562	-64.80000305175781	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	5
46	"VA"	1995	6.614999771118164	24.661693572998047	14263	14817	7912	0	1	0	0	0	0	0	3	-17.899999618530273	17.799999237060547		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	-17.899999618530273	0	17.799999237060547	-0.03884175792336464	0.554722011089325	0.025517884641885757	1	0	0	1	0	0	0	0	6	-69.39999389648438	-121.60000610351562	-64.80000305175781	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	6
47	"WA"	1995	5.447999954223633	24.369680404663086	16345	15662	8266	0	0	0	0	1	0	0	3	-5.900000095367432	6.699999809265137	1912	1	0	1	0	1	8	0	8	0	4	1	0	0	1	0	1	29	9	1	8	64	0.8700616359710693	1		0	0	1		-5.900000095367432	0	6.699999809265137	0	0.04178648069500923	0.5057203769683838	0.0014395260950550437	1	29	0	0	3.4011974334716797	3.4011974334716797	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	6
48	"WV"	1995	1.8250000476837158	18.213768005371094	5250	5333	2525	1	0	0	0	0	0	0	3	-9.199999809265137	15.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.199999809265137	0	15.5	-0.015809522941708565	0.4809523820877075	-0.006133723072707653	0	0	1	0	0	0	0	0	6	-69.39999389648438	-121.60000610351562	-64.80000305175781	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
49	"WI"	1995	5.122000217437744	22.893165588378906	13823	14467	7748	0	0	0	1	0	0	0	3	-10.5	7.400000095367432		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	1		0	0	0	0	0	-10.5	0	7.400000095367432	-0.046589016914367676	0.5605151057243347	0.03150590509176254	0	0	1	0	2.397895336151123	0	1	0					0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	0	0	0	0	3	5
50	"WY"	1995	0.4790000021457672	21.31177520751953	1752	2004	702	0	0	0	1	0	0	0	3	-17.799999237060547	17.5	1968	0	0	1	0	1	15	0	0	0	15	1	1	0	0	0	1	2	0	1	15	225	0.9866142868995667	0	0	0	0	0	0	-17.799999237060547	0	17.5	0	-0.1438356190919876	0.4006849229335785	-0.035475004464387894	0	2	1	0	1.0986123085021973	1.0986123085021973	0	0	6	-69.39999389648438	-121.60000610351562	-64.80000305175781	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	5	0	0	0	1	0	0	0	0	5	5
1	"AL"	1996	4.2729997634887695	20.05500030517578	10490	10583	3759	0	1	0	0	0	0	0	3	-23.100000381469727	33.900001525878906		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	-23.100000381469727	0	33.900001525878906	-0.00886558648198843	0.3583412766456604	0.015235784463584423	1	0	0	1	0.6931471824645996	0	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	5
2	"AK"	1996	0.6069999933242798	24.558000564575195	5047	0	0	0	0	1	0	0	0	0	3			1956	0	0	1	0	1	0	0	10	0	10	1	1	0	1	0	1			1	10	100	0.931109607219696	0	0	0	0	0	0					1	0	-0.006689386907964945	1		0	0			1	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3	"AZ"	1996	4.427999973297119	20.98900032043457	10072	10510	3037	0	0	0	1	0	0	0	3	-18.200000762939453	14.199999809265137	1911	1	1	0	0	1	10	15	0	0	5	1	0	0	0	0	0	19	2	1	10	100	0.931109607219696	1		0	0	0	0	-18.200000762939453	0	14.199999809265137	0	-0.04348689317703247	0.3015289902687073	0.01689166948199272	0	19	1	0	2.995732307434082	2.995732307434082	0	0					0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	1	0	0	0	0	4	7
4	"AR"	1996	2.509999990463257	18.92799949645996	6071	6467	1983	1	0	0	0	0	0	0	3	-18.299999237060547	29.600000381469727	1910	1	1	0	0	1	8	10	0	0	6	0	0	1	1	0	1	1	0	1	8	64	0.8700616359710693	0	0	0	0	0	0	-18.299999237060547	0	29.600000381469727	0	-0.06522813439369202	0.32663482427597046	0.017445098608732224	0	1	1	1	0.6931471824645996	0.6931471824645996	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	2	0	1	0	0	0	0	0	0	3	4
5	"CA"	1996	31.878000259399414	25.143999099731445	94007	94252	48197	0	1	0	0	0	0	0	3	-6.199999809265137	6.800000190734863	1911	1	1	0	0	1	5	8	0	0	5	1	0	0	0	1	0	95	36	1	5	25	0.6822617650032043	1		0	0	1		-6.199999809265137	0	6.800000190734863	0	-0.002606188878417015	0.512695848941803	0.015070872381329536	1	95	0	0	4.564348220825195	4.564348220825195	1	1					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	3	8
6	"CO"	1996	3.822999954223633	25.083999633789062	8434	9191	3368	0	0	1	0	0	0	0	3	-8.600000381469727	9.800000190734863	1912	1	1	0	0	1	5	5	0	0	5	1	0	0	1	0	0	2	1	1	5	25	0.6822617650032043	1		1		0	0	-8.600000381469727	0	9.800000190734863	0	-0.08975575119256973	0.3993360102176666	0.01844031736254692	1	2	0	0	1.0986123085021973	1.0986123085021973	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	5	6
7	"CT"	1996	3.2739999294281006	33.18899917602539	11603	12060	15456	0	1	0	0	0	0	0	3	-4.400000095367432	2.200000047683716		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	1		0	0	0	0	0	-4.400000095367432	0	2.200000047683716	-0.03938636556267738	1.3320692777633667	0.014594974927604198	1	0	0	0	1.0986123085021973	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	4
8	"DE"	1996	0.7250000238418579	27.621999740600586	2709	3114	3524	0	0	0	0	1	0	0	3	-12.199999809265137	2.799999952316284		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-12.199999809265137	0	2.799999952316284	-0.14950166642665863	1.3008490800857544	0.022264106199145317	1	0	0	0	0	0	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7
9	"FL"	1996	14.399999618530273	24.104000091552734	32168	31031	15370	0	0	1	0	0	0	0	3	-17.100000381469727	15.300000190734863	1972	0	1	0	0	0	0	8	0	0	0	1	0	1	0	0	0	2	5	1	8	64	0.8700616359710693	0	0	0	0	0	0	-17.100000381469727	0	15.300000190734863	0	0.03534568473696709	0.477804034948349	0.01791621930897236	1	2	0	1	1.0986123085021973	1.0986123085021973	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
10	"GA"	1996	7.353000164031982	22.708999633789062	17771	17123	5622	1	0	0	0	0	0	0	3	-17.700000762939453	31.200000762939453		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	-17.700000762939453	0	31.200000762939453	0.0364639014005661	0.31635811924934387	0.016939226537942886	0	0	1	1	0	0	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3
11	"HI"	1996	1.184000015258789	25.159000396728516	5372	5099	5196	1	0	0	0	0	0	0	3				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0					0.05081906169652939	0.9672375321388245	-0.01132727786898613	0		1	0			0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
12	"ID"	1996	1.1890000104904175	19.538999557495117	2941	3151	1303	0	0	0	1	0	0	0	3	-27.899999618530273	34.79999923706055	1912	1	0	0	0	1	6	0	0	0	10	1	0	0	1	0	0	5	1	1	6	36	0.7615941762924194	1		0	0	0	0	-27.899999618530273	0	34.79999923706055	0	-0.07140428572893143	0.44304656982421875	0.007575259078294039	0	5	1	0	1.7917594909667969	1.7917594909667969	0	0					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	2	0	0	0	0	4	5
13	"IL"	1996	11.847000122070312	26.597999572753906	28845	29064	21950	0	0	0	0	0	1	0	3	-10.100000381469727	8.600000381469727	1970	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	8	64	0.8700616359710693	0	0	1		0	0	-10.100000381469727	0	8.600000381469727	0	-0.007592303678393364	0.7609637975692749	0.022053617984056473	1	0	0	0	0	0	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	1	0	2	0	0	0	0	0	0	3	4
14	"IN"	1996	5.841000080108643	22.440000534057617	14326	14848	5457	0	0	0	0	1	0	0	3	-16.700000762939453	12.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1		0	0	0	-16.700000762939453	0	12.899999618530273	-0.036437246948480606	0.3809158205986023	0.01711648516356945	1	0	0	0	0	0	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	6
15	"IA"	1996	2.8519999980926514	22.559999465942383	7916	8087	2111	0	0	0	1	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1		1		0	0	0	-13.5	0	8.600000381469727	-0.02160181850194931	0.26667508482933044	0.04925519973039627	0	0	1	0	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	2	0	0	0	0	0	4	4
16	"KS"	1996	2.572000026702881	23.2810001373291	6460	6495	1145	0	0	0	1	0	0	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1		0	0	0	0	0	-15.899999618530273	0	12.5	-0.005417956504970789	0.17724458873271942	0.036018822342157364	0	0	1	0	1.6094379425048828	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	3	6
17	"KY"	1996	3.884000062942505	19.687000274658203	10191	11085	7097	1	0	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.199999809265137	0	31.399999618530273	-0.0877244621515274	0.6963987946510315	0.014884348958730698	0	0	1	0	0	0	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	4
18	"LA"	1996	4.35099983215332	19.823999404907227	13135	12066	8520	0	1	0	0	0	0	0	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	1		1		0	0	0	-23	0	18.399999618530273	0.08138561248779297	0.6486486196517944	0.014739345759153366	1	0	0	1	1.7917594909667969	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	7
19	"ME"	1996	1.2430000305175781	20.826000213623047	3664	3673	3041	0	0	0	0	0	0	1	3	-14.699999809265137	6	1908	0	0	1	0	1	0	0	10	0	10	0	0	0	0	0	0	4	0	1	10	100	0.931109607219696	0	0	0	0	0	0	-14.699999809265137	0	6	0	-0.0024563318584114313	0.8299672603607178	0.005188880953937769	1	4	0	0	1.6094379425048828	1.6094379425048828	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
20	"MD"	1996	5.072000026702881	27.22100067138672	12902	13696	9438	1	0	0	0	0	0	0	3	-5.699999809265137	5.599999904632568	1915	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	-5.699999809265137	0	5.599999904632568	-0.06154084578156471	0.7315145134925842	0.004632745403796434	0	0	1	0	0	0	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
21	"MA"	1996	6.0920000076293945	29.43899917602539	21870	21545	27734	0	1	0	0	0	0	0	3	-0.800000011920929	2.200000047683716	1918	0	0	1	1	1	0	0	3.5	3	0	0	1	0	1	0	0	1	4	1	3.5	12.25	0.5250839591026306	0	0	0	0	0	0	-0.800000011920929	0	2.200000047683716	0	0.014860539697110653	1.268129825592041	0.021376322954893112	1	1	0	0	0.6931471824645996	0.6931471824645996	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	5
22	"MI"	1996	9.593999862670898	24.809999465942383	30875	30217	12535	0	0	0	0	0	1	0	3	-8.800000190734863	6.5	1908	0	1	1	0	1	0	10	8	0	5	0	0	0	0	0	1	12	4	1	10	100	0.931109607219696	1		1	1	0	0	-8.800000190734863	0	6.5	0	0.021311741322278976	0.40599191188812256	0.007778379134833813	1	12	0	0	2.5649492740631104	2.5649492740631104	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	8
23	"MN"	1996	4.6579999923706055	25.579999923706055	14808	15210	4494	0	1	0	0	0	0	0	3	-12.800000190734863	7		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	1		0	0	0	0	0	-12.800000190734863	0	7	-0.027147488668560982	0.30348458886146545	0.03901229053735733	1	0	0	0	2.397895336151123	0	1	0					0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	2	0	0	0	0	0	5	3
24	"MS"	1996	2.7160000801086426	17.47100067138672	6708	7056	1924	0	1	0	0	0	0	0	3	-25.399999618530273	33	1992	0	0	0	1	0	0	0	0	12	0	0	1	0	1	0	0	1	1	1	12	144	0.9640275835990906	1		1		0	0	-25.399999618530273	0	33	0	-0.05187835544347763	0.2868216931819916	0.01807153783738613	1	1	0	1	0.6931471824645996	0.6931471824645996	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	3
25	"MO"	1996	5.359000205993652	22.86400032043457	11400	12516	6714	0	0	1	0	0	0	0	3	-15.5	21	1908	1	1	0	0	1	5	8	0	0	5	1	1	1	0	0	0	1	1	1	5	25	0.6822617650032043	0	0	1		0	0	-15.5	0	21	0	-0.09789473563432693	0.5889473557472229	0.01834743283689022	1	1	0	0	0.6931471824645996	0.6931471824645996	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	0	2	0	0	0	0	0	0	4	5
26	"MT"	1996	0.8790000081062317	19.047000885009766	2565	2644	2210	0	0	0	1	0	0	0	3	-11.100000381469727	8.5	1904	1	1	0	0	1	5	10	0	0	5	1	1	1	1	0	0	7	2	1	5	25	0.6822617650032043	1		0	0	1		-11.100000381469727	0	8.5	0	-0.030799219384789467	0.8615984320640564	0.004411979578435421	0	7	1	0	2.079441547393799	2.079441547393799	0	0					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	3	5
27	"NE"	1996	1.6519999504089355	23.047000885009766	4094	4195	1368	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	4	0	1	7	49	0.8232006430625916	1		0	0	0	0	-18.700000762939453	0	11.300000190734863	0	-0.024670248851180077	0.33414754271507263	0.04497035592794418	1	4	0	0	1.6094379425048828	1.6094379425048828	1	0					0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	0	2	0	0	0	0	0	0	4	3
28	"NV"	1996	1.6030000448226929	25.451000213623047	3718	3896	1996	0	0	0	0	1	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	0	1	0	0	0	1	21	1	1	10	100	0.931109607219696	1		1		0	0	-0.20000000298023224	0			-0.04787520319223404	0.5368477702140808	0.01712067984044552	1	21	0	0	3.0910425186157227	3.0910425186157227	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	4	3
29	"NH"	1996	1.1619999408721924	26.520000457763672	2718	2674	5781	0	0	1	0	0	0	0	3	-12.800000190734863	3.4000000953674316		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-12.800000190734863	0	3.4000000953674316	0.016188373789191246	2.126931667327881	0.008024324662983418	1	0	0	0	0	0	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
30	"NJ"	1996	7.98799991607666	31.05299949645996	26438	25343	24358	0	0	0	1	0	0	0	3	-3.4000000953674316	2.0999999046325684		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1		0	0	0	-3.4000000953674316	0	2.0999999046325684	0.04141765460371971	0.9213253855705261	0.012333196587860584	0	0	1	0	0	0	0	0	7	-92.70001220703125	-178.8000030517578	-102.9000015258789	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	6
31	"NM"	1996	1.7130000591278076	18.770000457763672	5867	5660	1824	0	1	0	0	0	0	0	3	-16	16.5	1911	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	21	2	0	0	0	0	1		0	0	0	0	0	-16	0	16.5	0.035282086580991745	0.31089141964912415	0.005340389907360077	1	0	0	0	3.0910425186157227	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	3	5
32	"NY"	1996	18.184999465942383	28.781999588012695	68308	69875	68466	0	0	0	0	0	1	0	3	-3.0999999046325684	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1		0	0	0	0	0	-3.0999999046325684	0	2	-0.02294021286070347	1.0023130178451538	0.014395692385733128	1	0	0	0	2.3025851249694824	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2
